,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
0,G03_20180511_120000,G03,2018/05/11,12:00:00,G03_20180511_120000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
1,G03_20180511_121600,G03,2018/05/11,12:16:00,G03_20180511_121600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
2,G03_20180511_123200,G03,2018/05/11,12:32:00,G03_20180511_123200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
3,G03_20180511_124800,G03,2018/05/11,12:48:00,G03_20180511_124800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
4,G03_20180511_130400,G03,2018/05/11,13:04:00,G03_20180511_130400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
5,G03_20180511_132000,G03,2018/05/11,13:20:00,G03_20180511_132000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
6,G03_20180511_133600,G03,2018/05/11,13:36:00,G03_20180511_133600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
7,G03_20180511_135200,G03,2018/05/11,13:52:00,G03_20180511_135200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
8,G03_20180511_140800,G03,2018/05/11,14:08:00,G03_20180511_140800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
9,G03_20180511_142400,G03,2018/05/11,14:24:00,G03_20180511_142400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
10,G03_20180511_144000,G03,2018/05/11,14:40:00,G03_20180511_144000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
11,G03_20180511_145600,G03,2018/05/11,14:56:00,G03_20180511_145600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
12,G03_20180511_151200,G03,2018/05/11,15:12:00,G03_20180511_151200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
13,G03_20180511_152800,G03,2018/05/11,15:28:00,G03_20180511_152800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
14,G03_20180511_154400,G03,2018/05/11,15:44:00,G03_20180511_154400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
15,G03_20180511_160000,G03,2018/05/11,16:00:00,G03_20180511_160000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
16,G03_20180511_161600,G03,2018/05/11,16:16:00,G03_20180511_161600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
17,G03_20180511_163200,G03,2018/05/11,16:32:00,G03_20180511_163200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
18,G03_20180511_164800,G03,2018/05/11,16:48:00,G03_20180511_164800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
19,G03_20180511_200000,G03,2018/05/11,20:00:00,G03_20180511_200000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
20,G03_20180511_201600,G03,2018/05/11,20:16:00,G03_20180511_201600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
21,G03_20180511_203200,G03,2018/05/11,20:32:00,G03_20180511_203200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
22,G03_20180511_204800,G03,2018/05/11,20:48:00,G03_20180511_204800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
23,G03_20180511_210400,G03,2018/05/11,21:04:00,G03_20180511_210400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
24,G03_20180511_212000,G03,2018/05/11,21:20:00,G03_20180511_212000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
25,G03_20180511_213600,G03,2018/05/11,21:36:00,G03_20180511_213600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
26,G03_20180511_215200,G03,2018/05/11,21:52:00,G03_20180511_215200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
27,G03_20180511_220800,G03,2018/05/11,22:08:00,G03_20180511_220800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
28,G03_20180511_222400,G03,2018/05/11,22:24:00,G03_20180511_222400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
29,G03_20180511_224000,G03,2018/05/11,22:40:00,G03_20180511_224000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
30,G03_20180511_225600,G03,2018/05/11,22:56:00,G03_20180511_225600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
31,G03_20180511_231200,G03,2018/05/11,23:12:00,G03_20180511_231200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
32,G03_20180511_232800,G03,2018/05/11,23:28:00,G03_20180511_232800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
33,G03_20180511_234400,G03,2018/05/11,23:44:00,G03_20180511_234400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
34,G03_20180512_000000,G03,2018/05/12,00:00:00,G03_20180512_000000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
35,G03_20180512_001600,G03,2018/05/12,00:16:00,G03_20180512_001600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
36,G03_20180512_003200,G03,2018/05/12,00:32:00,G03_20180512_003200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
37,G03_20180512_004800,G03,2018/05/12,00:48:00,G03_20180512_004800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
38,G03_20180512_010400,G03,2018/05/12,01:04:00,G03_20180512_010400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
39,G03_20180512_012000,G03,2018/05/12,01:20:00,G03_20180512_012000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
40,G03_20180512_013600,G03,2018/05/12,01:36:00,G03_20180512_013600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
41,G03_20180512_015200,G03,2018/05/12,01:52:00,G03_20180512_015200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
42,G03_20180512_020800,G03,2018/05/12,02:08:00,G03_20180512_020800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
43,G03_20180512_022400,G03,2018/05/12,02:24:00,G03_20180512_022400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
44,G03_20180512_024000,G03,2018/05/12,02:40:00,G03_20180512_024000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
45,G03_20180512_025600,G03,2018/05/12,02:56:00,G03_20180512_025600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
46,G03_20180512_031200,G03,2018/05/12,03:12:00,G03_20180512_031200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
47,G03_20180512_032800,G03,2018/05/12,03:28:00,G03_20180512_032800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
48,G03_20180512_034400,G03,2018/05/12,03:44:00,G03_20180512_034400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
49,G03_20180512_040000,G03,2018/05/12,04:00:00,G03_20180512_040000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
50,G03_20180512_041600,G03,2018/05/12,04:16:00,G03_20180512_041600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
51,G03_20180512_043200,G03,2018/05/12,04:32:00,G03_20180512_043200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
52,G03_20180512_044800,G03,2018/05/12,04:48:00,G03_20180512_044800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
53,G03_20180512_080000,G03,2018/05/12,08:00:00,G03_20180512_080000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
54,G03_20180512_081600,G03,2018/05/12,08:16:00,G03_20180512_081600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
55,G03_20180512_083200,G03,2018/05/12,08:32:00,G03_20180512_083200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
56,G03_20180512_084800,G03,2018/05/12,08:48:00,G03_20180512_084800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
57,G03_20180512_090400,G03,2018/05/12,09:04:00,G03_20180512_090400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
58,G03_20180512_092000,G03,2018/05/12,09:20:00,G03_20180512_092000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
59,G03_20180512_093600,G03,2018/05/12,09:36:00,G03_20180512_093600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
60,G03_20180512_095200,G03,2018/05/12,09:52:00,G03_20180512_095200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
61,G03_20180512_100800,G03,2018/05/12,10:08:00,G03_20180512_100800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
62,G03_20180512_102400,G03,2018/05/12,10:24:00,G03_20180512_102400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
63,G03_20180512_104000,G03,2018/05/12,10:40:00,G03_20180512_104000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
64,G03_20180512_105600,G03,2018/05/12,10:56:00,G03_20180512_105600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
65,G03_20180512_111200,G03,2018/05/12,11:12:00,G03_20180512_111200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
66,G03_20180512_112800,G03,2018/05/12,11:28:00,G03_20180512_112800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
67,G03_20180512_114400,G03,2018/05/12,11:44:00,G03_20180512_114400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
68,G03_20180512_120000,G03,2018/05/12,12:00:00,G03_20180512_120000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
69,G03_20180512_121600,G03,2018/05/12,12:16:00,G03_20180512_121600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
70,G03_20180512_123200,G03,2018/05/12,12:32:00,G03_20180512_123200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
71,G03_20180512_124800,G03,2018/05/12,12:48:00,G03_20180512_124800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
72,G03_20180512_130400,G03,2018/05/12,13:04:00,G03_20180512_130400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
73,G03_20180512_132000,G03,2018/05/12,13:20:00,G03_20180512_132000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
74,G03_20180512_133600,G03,2018/05/12,13:36:00,G03_20180512_133600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
75,G03_20180512_135200,G03,2018/05/12,13:52:00,G03_20180512_135200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
76,G03_20180512_140800,G03,2018/05/12,14:08:00,G03_20180512_140800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
77,G03_20180512_142400,G03,2018/05/12,14:24:00,G03_20180512_142400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
78,G03_20180512_144000,G03,2018/05/12,14:40:00,G03_20180512_144000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
79,G03_20180512_145600,G03,2018/05/12,14:56:00,G03_20180512_145600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
80,G03_20180512_151200,G03,2018/05/12,15:12:00,G03_20180512_151200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
81,G03_20180512_152800,G03,2018/05/12,15:28:00,G03_20180512_152800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
82,G03_20180512_154400,G03,2018/05/12,15:44:00,G03_20180512_154400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
83,G03_20180512_160000,G03,2018/05/12,16:00:00,G03_20180512_160000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
84,G03_20180512_161600,G03,2018/05/12,16:16:00,G03_20180512_161600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
85,G03_20180512_163200,G03,2018/05/12,16:32:00,G03_20180512_163200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
86,G03_20180512_164800,G03,2018/05/12,16:48:00,G03_20180512_164800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
87,G03_20180512_200000,G03,2018/05/12,20:00:00,G03_20180512_200000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
88,G03_20180512_201600,G03,2018/05/12,20:16:00,G03_20180512_201600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
89,G03_20180512_203200,G03,2018/05/12,20:32:00,G03_20180512_203200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
90,G03_20180512_204800,G03,2018/05/12,20:48:00,G03_20180512_204800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
91,G03_20180512_210400,G03,2018/05/12,21:04:00,G03_20180512_210400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
92,G03_20180512_212000,G03,2018/05/12,21:20:00,G03_20180512_212000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
93,G03_20180512_213600,G03,2018/05/12,21:36:00,G03_20180512_213600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
94,G03_20180512_215200,G03,2018/05/12,21:52:00,G03_20180512_215200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
95,G03_20180512_220800,G03,2018/05/12,22:08:00,G03_20180512_220800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
96,G03_20180512_222400,G03,2018/05/12,22:24:00,G03_20180512_222400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
97,G03_20180512_224000,G03,2018/05/12,22:40:00,G03_20180512_224000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
98,G03_20180512_225600,G03,2018/05/12,22:56:00,G03_20180512_225600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
99,G03_20180512_231200,G03,2018/05/12,23:12:00,G03_20180512_231200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
100,G03_20180512_232800,G03,2018/05/12,23:28:00,G03_20180512_232800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
101,G03_20180512_234400,G03,2018/05/12,23:44:00,G03_20180512_234400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
102,G03_20180513_000000,G03,2018/05/13,00:00:00,G03_20180513_000000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
103,G03_20180513_001600,G03,2018/05/13,00:16:00,G03_20180513_001600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
104,G03_20180513_003200,G03,2018/05/13,00:32:00,G03_20180513_003200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
105,G03_20180513_004800,G03,2018/05/13,00:48:00,G03_20180513_004800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
106,G03_20180513_010400,G03,2018/05/13,01:04:00,G03_20180513_010400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
107,G03_20180513_012000,G03,2018/05/13,01:20:00,G03_20180513_012000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
108,G03_20180513_013600,G03,2018/05/13,01:36:00,G03_20180513_013600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
109,G03_20180513_015200,G03,2018/05/13,01:52:00,G03_20180513_015200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,1,Light
110,G03_20180513_020800,G03,2018/05/13,02:08:00,G03_20180513_020800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
111,G03_20180513_022400,G03,2018/05/13,02:24:00,G03_20180513_022400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
112,G03_20180513_024000,G03,2018/05/13,02:40:00,G03_20180513_024000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
113,G03_20180513_025600,G03,2018/05/13,02:56:00,G03_20180513_025600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
114,G03_20180513_031200,G03,2018/05/13,03:12:00,G03_20180513_031200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
115,G03_20180513_032800,G03,2018/05/13,03:28:00,G03_20180513_032800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
116,G03_20180513_034400,G03,2018/05/13,03:44:00,G03_20180513_034400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
117,G03_20180513_040000,G03,2018/05/13,04:00:00,G03_20180513_040000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
118,G03_20180513_041600,G03,2018/05/13,04:16:00,G03_20180513_041600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
119,G03_20180513_043200,G03,2018/05/13,04:32:00,G03_20180513_043200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
120,G03_20180513_044800,G03,2018/05/13,04:48:00,G03_20180513_044800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
121,G03_20180513_080000,G03,2018/05/13,08:00:00,G03_20180513_080000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
122,G03_20180513_081600,G03,2018/05/13,08:16:00,G03_20180513_081600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
123,G03_20180513_083200,G03,2018/05/13,08:32:00,G03_20180513_083200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
124,G03_20180513_084800,G03,2018/05/13,08:48:00,G03_20180513_084800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
125,G03_20180513_090400,G03,2018/05/13,09:04:00,G03_20180513_090400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
126,G03_20180513_092000,G03,2018/05/13,09:20:00,G03_20180513_092000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
127,G03_20180513_093600,G03,2018/05/13,09:36:00,G03_20180513_093600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
128,G03_20180513_095200,G03,2018/05/13,09:52:00,G03_20180513_095200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
129,G03_20180513_100800,G03,2018/05/13,10:08:00,G03_20180513_100800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
130,G03_20180513_102400,G03,2018/05/13,10:24:00,G03_20180513_102400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
131,G03_20180513_104000,G03,2018/05/13,10:40:00,G03_20180513_104000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
132,G03_20180513_105600,G03,2018/05/13,10:56:00,G03_20180513_105600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
133,G03_20180513_111200,G03,2018/05/13,11:12:00,G03_20180513_111200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
134,G03_20180513_112800,G03,2018/05/13,11:28:00,G03_20180513_112800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
135,G03_20180513_114400,G03,2018/05/13,11:44:00,G03_20180513_114400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
136,G03_20180513_120000,G03,2018/05/13,12:00:00,G03_20180513_120000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
137,G03_20180513_121600,G03,2018/05/13,12:16:00,G03_20180513_121600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
138,G03_20180513_123200,G03,2018/05/13,12:32:00,G03_20180513_123200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
139,G03_20180513_124800,G03,2018/05/13,12:48:00,G03_20180513_124800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
140,G03_20180513_130400,G03,2018/05/13,13:04:00,G03_20180513_130400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
141,G03_20180513_132000,G03,2018/05/13,13:20:00,G03_20180513_132000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
142,G03_20180513_133600,G03,2018/05/13,13:36:00,G03_20180513_133600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
143,G03_20180513_135200,G03,2018/05/13,13:52:00,G03_20180513_135200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
144,G03_20180513_140800,G03,2018/05/13,14:08:00,G03_20180513_140800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
145,G03_20180513_142400,G03,2018/05/13,14:24:00,G03_20180513_142400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
146,G03_20180513_144000,G03,2018/05/13,14:40:00,G03_20180513_144000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
147,G03_20180513_145600,G03,2018/05/13,14:56:00,G03_20180513_145600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
148,G03_20180513_151200,G03,2018/05/13,15:12:00,G03_20180513_151200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
149,G03_20180513_152800,G03,2018/05/13,15:28:00,G03_20180513_152800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
150,G03_20180513_154400,G03,2018/05/13,15:44:00,G03_20180513_154400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
151,G03_20180513_160000,G03,2018/05/13,16:00:00,G03_20180513_160000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
152,G03_20180513_161600,G03,2018/05/13,16:16:00,G03_20180513_161600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
153,G03_20180513_163200,G03,2018/05/13,16:32:00,G03_20180513_163200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
154,G03_20180513_164800,G03,2018/05/13,16:48:00,G03_20180513_164800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
155,G03_20180513_200000,G03,2018/05/13,20:00:00,G03_20180513_200000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
156,G03_20180513_201600,G03,2018/05/13,20:16:00,G03_20180513_201600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
157,G03_20180513_203200,G03,2018/05/13,20:32:00,G03_20180513_203200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
158,G03_20180513_204800,G03,2018/05/13,20:48:00,G03_20180513_204800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
159,G03_20180513_210400,G03,2018/05/13,21:04:00,G03_20180513_210400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
160,G03_20180513_212000,G03,2018/05/13,21:20:00,G03_20180513_212000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
161,G03_20180513_213600,G03,2018/05/13,21:36:00,G03_20180513_213600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
162,G03_20180513_215200,G03,2018/05/13,21:52:00,G03_20180513_215200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
163,G03_20180513_220800,G03,2018/05/13,22:08:00,G03_20180513_220800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,0,0,No_rain
164,G03_20180513_222400,G03,2018/05/13,22:24:00,G03_20180513_222400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
165,G03_20180513_224000,G03,2018/05/13,22:40:00,G03_20180513_224000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
166,G03_20180513_225600,G03,2018/05/13,22:56:00,G03_20180513_225600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
167,G03_20180513_231200,G03,2018/05/13,23:12:00,G03_20180513_231200.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
168,G03_20180513_232800,G03,2018/05/13,23:28:00,G03_20180513_232800.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,2,Moderate
169,G03_20180513_234400,G03,2018/05/13,23:44:00,G03_20180513_234400.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
170,G03_20180514_000000,G03,2018/05/14,00:00:00,G03_20180514_000000.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
171,G03_20180514_001600,G03,2018/05/14,00:16:00,G03_20180514_001600.wav,Alejandria,El Respaldo,6.4137,-75.0366,1322,Forest,1,3,Heavy
