,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
15182,G47_20180627_220800,G47,2018/06/27,22:08:00,G47_20180627_220800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15183,G47_20180627_222400,G47,2018/06/27,22:24:00,G47_20180627_222400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15184,G47_20180627_224000,G47,2018/06/27,22:40:00,G47_20180627_224000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15185,G47_20180627_225600,G47,2018/06/27,22:56:00,G47_20180627_225600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15186,G47_20180627_231200,G47,2018/06/27,23:12:00,G47_20180627_231200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15187,G47_20180627_232800,G47,2018/06/27,23:28:00,G47_20180627_232800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15188,G47_20180627_234400,G47,2018/06/27,23:44:00,G47_20180627_234400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15189,G47_20180628_000000,G47,2018/06/28,00:00:00,G47_20180628_000000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15190,G47_20180628_001600,G47,2018/06/28,00:16:00,G47_20180628_001600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15191,G47_20180628_003200,G47,2018/06/28,00:32:00,G47_20180628_003200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15192,G47_20180628_004800,G47,2018/06/28,00:48:00,G47_20180628_004800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15193,G47_20180628_010400,G47,2018/06/28,01:04:00,G47_20180628_010400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15194,G47_20180628_012000,G47,2018/06/28,01:20:00,G47_20180628_012000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15195,G47_20180628_013600,G47,2018/06/28,01:36:00,G47_20180628_013600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15196,G47_20180628_015200,G47,2018/06/28,01:52:00,G47_20180628_015200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15197,G47_20180628_020800,G47,2018/06/28,02:08:00,G47_20180628_020800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15198,G47_20180628_022400,G47,2018/06/28,02:24:00,G47_20180628_022400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15199,G47_20180628_024000,G47,2018/06/28,02:40:00,G47_20180628_024000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15200,G47_20180628_025600,G47,2018/06/28,02:56:00,G47_20180628_025600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15201,G47_20180628_031200,G47,2018/06/28,03:12:00,G47_20180628_031200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15202,G47_20180628_032800,G47,2018/06/28,03:28:00,G47_20180628_032800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15203,G47_20180628_034400,G47,2018/06/28,03:44:00,G47_20180628_034400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15204,G47_20180628_040000,G47,2018/06/28,04:00:00,G47_20180628_040000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15205,G47_20180628_041600,G47,2018/06/28,04:16:00,G47_20180628_041600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15206,G47_20180628_043200,G47,2018/06/28,04:32:00,G47_20180628_043200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15207,G47_20180628_044800,G47,2018/06/28,04:48:00,G47_20180628_044800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15208,G47_20180628_080000,G47,2018/06/28,08:00:00,G47_20180628_080000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15209,G47_20180628_081600,G47,2018/06/28,08:16:00,G47_20180628_081600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15210,G47_20180628_083200,G47,2018/06/28,08:32:00,G47_20180628_083200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15211,G47_20180628_084800,G47,2018/06/28,08:48:00,G47_20180628_084800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15212,G47_20180628_090400,G47,2018/06/28,09:04:00,G47_20180628_090400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15213,G47_20180628_092000,G47,2018/06/28,09:20:00,G47_20180628_092000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15214,G47_20180628_093600,G47,2018/06/28,09:36:00,G47_20180628_093600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15215,G47_20180628_095200,G47,2018/06/28,09:52:00,G47_20180628_095200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15216,G47_20180628_100800,G47,2018/06/28,10:08:00,G47_20180628_100800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15217,G47_20180628_102400,G47,2018/06/28,10:24:00,G47_20180628_102400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15218,G47_20180628_104000,G47,2018/06/28,10:40:00,G47_20180628_104000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15219,G47_20180628_105600,G47,2018/06/28,10:56:00,G47_20180628_105600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15220,G47_20180628_111200,G47,2018/06/28,11:12:00,G47_20180628_111200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15221,G47_20180628_112800,G47,2018/06/28,11:28:00,G47_20180628_112800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15222,G47_20180628_114400,G47,2018/06/28,11:44:00,G47_20180628_114400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15223,G47_20180628_120000,G47,2018/06/28,12:00:00,G47_20180628_120000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15224,G47_20180628_121600,G47,2018/06/28,12:16:00,G47_20180628_121600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15225,G47_20180628_123200,G47,2018/06/28,12:32:00,G47_20180628_123200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15226,G47_20180628_124800,G47,2018/06/28,12:48:00,G47_20180628_124800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15227,G47_20180628_130400,G47,2018/06/28,13:04:00,G47_20180628_130400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15228,G47_20180628_132000,G47,2018/06/28,13:20:00,G47_20180628_132000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15229,G47_20180628_133600,G47,2018/06/28,13:36:00,G47_20180628_133600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15230,G47_20180628_135200,G47,2018/06/28,13:52:00,G47_20180628_135200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15231,G47_20180628_140800,G47,2018/06/28,14:08:00,G47_20180628_140800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15232,G47_20180628_142400,G47,2018/06/28,14:24:00,G47_20180628_142400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15233,G47_20180628_144000,G47,2018/06/28,14:40:00,G47_20180628_144000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15234,G47_20180628_145600,G47,2018/06/28,14:56:00,G47_20180628_145600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15235,G47_20180628_151200,G47,2018/06/28,15:12:00,G47_20180628_151200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15236,G47_20180628_152800,G47,2018/06/28,15:28:00,G47_20180628_152800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15237,G47_20180628_154400,G47,2018/06/28,15:44:00,G47_20180628_154400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15238,G47_20180628_160000,G47,2018/06/28,16:00:00,G47_20180628_160000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15239,G47_20180628_161600,G47,2018/06/28,16:16:00,G47_20180628_161600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15240,G47_20180628_163200,G47,2018/06/28,16:32:00,G47_20180628_163200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15241,G47_20180628_164800,G47,2018/06/28,16:48:00,G47_20180628_164800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15242,G47_20180628_200000,G47,2018/06/28,20:00:00,G47_20180628_200000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15243,G47_20180628_201600,G47,2018/06/28,20:16:00,G47_20180628_201600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15244,G47_20180628_203200,G47,2018/06/28,20:32:00,G47_20180628_203200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15245,G47_20180628_204800,G47,2018/06/28,20:48:00,G47_20180628_204800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15246,G47_20180628_210400,G47,2018/06/28,21:04:00,G47_20180628_210400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15247,G47_20180628_212000,G47,2018/06/28,21:20:00,G47_20180628_212000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15248,G47_20180628_213600,G47,2018/06/28,21:36:00,G47_20180628_213600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15249,G47_20180628_215200,G47,2018/06/28,21:52:00,G47_20180628_215200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15250,G47_20180628_220800,G47,2018/06/28,22:08:00,G47_20180628_220800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15251,G47_20180628_222400,G47,2018/06/28,22:24:00,G47_20180628_222400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15252,G47_20180628_224000,G47,2018/06/28,22:40:00,G47_20180628_224000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15253,G47_20180628_225600,G47,2018/06/28,22:56:00,G47_20180628_225600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15254,G47_20180628_231200,G47,2018/06/28,23:12:00,G47_20180628_231200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15255,G47_20180628_232800,G47,2018/06/28,23:28:00,G47_20180628_232800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15256,G47_20180628_234400,G47,2018/06/28,23:44:00,G47_20180628_234400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15257,G47_20180629_000000,G47,2018/06/29,00:00:00,G47_20180629_000000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15258,G47_20180629_001600,G47,2018/06/29,00:16:00,G47_20180629_001600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15259,G47_20180629_003200,G47,2018/06/29,00:32:00,G47_20180629_003200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15260,G47_20180629_004800,G47,2018/06/29,00:48:00,G47_20180629_004800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15261,G47_20180629_010400,G47,2018/06/29,01:04:00,G47_20180629_010400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15262,G47_20180629_012000,G47,2018/06/29,01:20:00,G47_20180629_012000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15263,G47_20180629_013600,G47,2018/06/29,01:36:00,G47_20180629_013600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15264,G47_20180629_015200,G47,2018/06/29,01:52:00,G47_20180629_015200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15265,G47_20180629_020800,G47,2018/06/29,02:08:00,G47_20180629_020800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15266,G47_20180629_022400,G47,2018/06/29,02:24:00,G47_20180629_022400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15267,G47_20180629_024000,G47,2018/06/29,02:40:00,G47_20180629_024000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15268,G47_20180629_025600,G47,2018/06/29,02:56:00,G47_20180629_025600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15269,G47_20180629_031200,G47,2018/06/29,03:12:00,G47_20180629_031200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15270,G47_20180629_032800,G47,2018/06/29,03:28:00,G47_20180629_032800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15271,G47_20180629_034400,G47,2018/06/29,03:44:00,G47_20180629_034400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15272,G47_20180629_040000,G47,2018/06/29,04:00:00,G47_20180629_040000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15273,G47_20180629_041600,G47,2018/06/29,04:16:00,G47_20180629_041600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15274,G47_20180629_043200,G47,2018/06/29,04:32:00,G47_20180629_043200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15275,G47_20180629_044800,G47,2018/06/29,04:48:00,G47_20180629_044800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15276,G47_20180629_080000,G47,2018/06/29,08:00:00,G47_20180629_080000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15277,G47_20180629_081600,G47,2018/06/29,08:16:00,G47_20180629_081600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15278,G47_20180629_083200,G47,2018/06/29,08:32:00,G47_20180629_083200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15279,G47_20180629_084800,G47,2018/06/29,08:48:00,G47_20180629_084800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15280,G47_20180629_090400,G47,2018/06/29,09:04:00,G47_20180629_090400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15281,G47_20180629_092000,G47,2018/06/29,09:20:00,G47_20180629_092000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15282,G47_20180629_093600,G47,2018/06/29,09:36:00,G47_20180629_093600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15283,G47_20180629_095200,G47,2018/06/29,09:52:00,G47_20180629_095200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15284,G47_20180629_100800,G47,2018/06/29,10:08:00,G47_20180629_100800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15285,G47_20180629_102400,G47,2018/06/29,10:24:00,G47_20180629_102400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15286,G47_20180629_104000,G47,2018/06/29,10:40:00,G47_20180629_104000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15287,G47_20180629_105600,G47,2018/06/29,10:56:00,G47_20180629_105600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15288,G47_20180629_111200,G47,2018/06/29,11:12:00,G47_20180629_111200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15289,G47_20180629_112800,G47,2018/06/29,11:28:00,G47_20180629_112800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15290,G47_20180629_114400,G47,2018/06/29,11:44:00,G47_20180629_114400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15291,G47_20180629_120000,G47,2018/06/29,12:00:00,G47_20180629_120000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15292,G47_20180629_121600,G47,2018/06/29,12:16:00,G47_20180629_121600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15293,G47_20180629_123200,G47,2018/06/29,12:32:00,G47_20180629_123200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15294,G47_20180629_124800,G47,2018/06/29,12:48:00,G47_20180629_124800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15295,G47_20180629_130400,G47,2018/06/29,13:04:00,G47_20180629_130400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15296,G47_20180629_132000,G47,2018/06/29,13:20:00,G47_20180629_132000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15297,G47_20180629_133600,G47,2018/06/29,13:36:00,G47_20180629_133600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15298,G47_20180629_135200,G47,2018/06/29,13:52:00,G47_20180629_135200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15299,G47_20180629_140800,G47,2018/06/29,14:08:00,G47_20180629_140800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15300,G47_20180629_142400,G47,2018/06/29,14:24:00,G47_20180629_142400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15301,G47_20180629_144000,G47,2018/06/29,14:40:00,G47_20180629_144000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15302,G47_20180629_145600,G47,2018/06/29,14:56:00,G47_20180629_145600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15303,G47_20180629_151200,G47,2018/06/29,15:12:00,G47_20180629_151200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15304,G47_20180629_152800,G47,2018/06/29,15:28:00,G47_20180629_152800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15305,G47_20180629_154400,G47,2018/06/29,15:44:00,G47_20180629_154400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15306,G47_20180629_160000,G47,2018/06/29,16:00:00,G47_20180629_160000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15307,G47_20180629_161600,G47,2018/06/29,16:16:00,G47_20180629_161600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15308,G47_20180629_163200,G47,2018/06/29,16:32:00,G47_20180629_163200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15309,G47_20180629_164800,G47,2018/06/29,16:48:00,G47_20180629_164800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,3,Heavy
15310,G47_20180629_200000,G47,2018/06/29,20:00:00,G47_20180629_200000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15311,G47_20180629_201600,G47,2018/06/29,20:16:00,G47_20180629_201600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15312,G47_20180629_203200,G47,2018/06/29,20:32:00,G47_20180629_203200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15313,G47_20180629_204800,G47,2018/06/29,20:48:00,G47_20180629_204800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15314,G47_20180629_210400,G47,2018/06/29,21:04:00,G47_20180629_210400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15315,G47_20180629_212000,G47,2018/06/29,21:20:00,G47_20180629_212000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15316,G47_20180629_213600,G47,2018/06/29,21:36:00,G47_20180629_213600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15317,G47_20180629_215200,G47,2018/06/29,21:52:00,G47_20180629_215200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15318,G47_20180629_220800,G47,2018/06/29,22:08:00,G47_20180629_220800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15319,G47_20180629_222400,G47,2018/06/29,22:24:00,G47_20180629_222400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15320,G47_20180629_224000,G47,2018/06/29,22:40:00,G47_20180629_224000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15321,G47_20180629_225600,G47,2018/06/29,22:56:00,G47_20180629_225600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15322,G47_20180629_231200,G47,2018/06/29,23:12:00,G47_20180629_231200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15323,G47_20180629_232800,G47,2018/06/29,23:28:00,G47_20180629_232800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15324,G47_20180629_234400,G47,2018/06/29,23:44:00,G47_20180629_234400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15325,G47_20180630_000000,G47,2018/06/30,00:00:00,G47_20180630_000000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15326,G47_20180630_001600,G47,2018/06/30,00:16:00,G47_20180630_001600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15327,G47_20180630_003200,G47,2018/06/30,00:32:00,G47_20180630_003200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15328,G47_20180630_004800,G47,2018/06/30,00:48:00,G47_20180630_004800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15329,G47_20180630_010400,G47,2018/06/30,01:04:00,G47_20180630_010400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15330,G47_20180630_012000,G47,2018/06/30,01:20:00,G47_20180630_012000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15331,G47_20180630_013600,G47,2018/06/30,01:36:00,G47_20180630_013600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15332,G47_20180630_015200,G47,2018/06/30,01:52:00,G47_20180630_015200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15333,G47_20180630_020800,G47,2018/06/30,02:08:00,G47_20180630_020800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15334,G47_20180630_022400,G47,2018/06/30,02:24:00,G47_20180630_022400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15335,G47_20180630_024000,G47,2018/06/30,02:40:00,G47_20180630_024000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15336,G47_20180630_025600,G47,2018/06/30,02:56:00,G47_20180630_025600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15337,G47_20180630_031200,G47,2018/06/30,03:12:00,G47_20180630_031200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15338,G47_20180630_032800,G47,2018/06/30,03:28:00,G47_20180630_032800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15339,G47_20180630_034400,G47,2018/06/30,03:44:00,G47_20180630_034400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
